Objid,plate,mjd,fiberid,ra,dec,fiberMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fuv_mag,nuv_mag,dered_u,dered_g,dered_r,dered_i,dered_z,petroR90_r,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,fuv_magerr,nuv_magerr,e_bv,s2n_r,sn_fuv_auto,survey,morph_type
587739706871906384,2123,53793,63,212.7475,26.51183,17.81356,19.43688,18.19859,17.60283,17.21972,17.00565,21.27959,20.85196,19.34125,18.12822,17.5518,17.18102,16.97821,3.014724,0.04630362,0.007484814,0.00665922,0.006542462,0.01705387,0.5120544,0.2483597,0.01824735,19.4221,2.120868,AIS,3
587736618788520103,1392,52822,3,241.3545,26.26032,18.08455,19.53025,18.37685,17.75704,17.3705,17.1632,21.70437,20.66522,19.22313,18.15087,17.59314,17.24622,17.07508,3.157743,0.04706377,0.00860502,0.007546694,0.006783411,0.01882959,0.4635114,0.1243485,0.06118394,13.293,2.342984,AIS,3
587735431227900129,1281,52753,529,198.0274,50.27223,17.34666,18.95689,17.70695,17.04291,16.6382,16.37784,21.23316,20.33854,18.87697,17.64814,17.00026,16.60586,16.35491,3.446672,0.02819234,0.005899915,0.005262752,0.005243829,0.01211833,0.2496483,0.1114452,0.0156979,24.1377,4.350119,AIS,3
587732702872731850,1620,53137,505,176.0175,7.78027,17.64511,19.02605,17.84291,17.3506,17.01191,16.85473,20.26888,20.15941,18.90962,17.75724,17.28847,16.96479,16.82132,3.263466,0.03238233,0.006273398,0.005586493,0.005622523,0.01486454,0.2471374,0.09762606,0.02322781,22.0619,4.394317,AIS,3
587736808842199175,1708,53503,466,216.3338,12.94465,17.76146,18.80452,17.72207,17.32291,17.01859,16.85602,19.77815,19.49863,18.69343,17.64033,17.26363,16.97364,16.82414,3.394636,0.02913352,0.005937597,0.006119173,0.006356885,0.01787211,0.1735616,0.09903938,0.02148006,21.6718,6.257145,AIS,3
587729408078905620,628,52083,88,250.4932,41.23069,18.12412,19.30134,18.07676,17.53731,17.20347,16.97158,20.45278,20.1347,19.24943,18.03857,17.50961,17.18246,16.95669,3.471362,0.0404656,0.007974418,0.01075026,0.007076485,0.0179793,0.214319,0.09891652,0.01007949,16.5653,5.067214,AIS,3
587739809960689970,2170,53875,133,238.487,16.67442,17.8143,20.33236,18.54216,17.71383,17.27907,16.92239,22.37865,21.57224,20.12529,18.3898,17.60333,17.19528,16.86298,3.415554,0.09536774,0.009065434,0.006969129,0.006888129,0.01600998,0.4585438,0.3445523,0.0392179,20.6722,2.368367,AIS,3
587742573222428726,2495,54175,566,170.5252,19.91339,17.27172,19.1473,17.7502,17.06991,16.69304,16.44908,20.64482,20.34241,19.03079,17.66448,17.00773,16.6459,16.41565,3.068387,0.03405695,0.006453549,0.005330076,0.005443475,0.0116229,0.1680413,0.1000547,0.0227179,31.2709,6.462698,AIS,3
587741816250958059,2481,54086,143,163.1429,23.08189,17.7585,19.93298,18.37472,17.53802,17.13215,16.80736,22.09512,21.07076,19.83388,18.3018,17.48513,17.09205,16.77893,3.377399,0.06261384,0.008945766,0.008865885,0.008721774,0.01514952,0.5276558,0.2902712,0.0193803,24.9373,2.05816,AIS,3
587732771057631359,1231,52725,31,187.4076,9.68084,17.23518,19.23037,17.83826,17.13965,16.69865,16.4158,21.10685,20.57645,19.11918,17.75645,17.08031,16.65366,16.3839,3.306989,0.03154306,0.006484854,0.005076658,0.004802429,0.0101337,0.3564301,0.1520515,0.02099648,23.0342,3.04688,AIS,3
587742062668087303,2362,53759,125,147.159,18.97765,17.58874,19.06571,18.08645,17.578,17.1459,17.00055,20.40867,19.97868,18.94995,18.00128,17.51622,17.09906,16.96734,2.172627,0.0295881,0.006692489,0.005755017,0.005849513,0.01262971,0.211732,0.1337495,0.02208947,25.6722,5.129125,AIS,3
587738617562791952,2037,53446,168,170.3927,37.17979,18.28568,19.12205,18.18999,17.87736,17.57841,17.5007,20.15968,19.629,19.00042,18.10049,17.81245,17.52919,17.4658,3.080908,0.02772519,0.007629941,0.007556802,0.009757989,0.02364137,0.1867574,0.1101058,0.02517387,18.5519,5.815032,AIS,3
588017979985821909,1653,53534,601,236.5114,28.6242,17.77851,18.75356,17.75701,17.34244,16.98236,16.84112,19.86115,19.56653,18.60457,17.64739,17.26293,16.92208,16.79837,3.292134,0.02513021,0.005489054,0.0052191,0.005630437,0.01411585,0.1299751,0.05261023,0.02962148,22.6574,8.35545,AIS,3
587725471203459371,438,51884,22,122.7121,46.5117,18.2732,19.03968,18.02642,17.67029,17.36486,17.2069,19.97368,19.89516,18.80789,17.85587,17.54659,17.27106,17.1404,3.283703,0.03543627,0.008757101,0.01016164,0.01115559,0.02249934,0.1709396,0.1207167,0.04550815,19.2928,6.353122,AIS,3
588023240207302825,2437,53848,385,136.6634,17.59579,19.28523,20.10575,19.26196,19.21313,18.81601,18.873,20.51342,20.4705,19.91897,19.12454,19.11346,18.74043,18.81941,1.928063,0.05907784,0.01135421,0.01471806,0.01521957,0.06404601,0.2149056,0.1377131,0.03613186,9.23528,5.053382,AIS,3
587739505547935763,2029,53819,487,196.4154,31.93481,17.40444,18.15587,17.3028,17.01626,16.71035,16.65436,19.12754,18.67211,18.08965,17.25407,16.98092,16.68355,16.63536,2.986927,0.01633155,0.004481819,0.004436869,0.004522877,0.01099955,0.09006238,0.04445373,0.01286591,30.9694,12.05831,AIS,3
587741602031468735,2229,53823,502,183.4435,27.58659,17.59211,18.98625,17.9128,17.4783,17.0568,16.90629,20.06336,19.75263,18.8722,17.82887,17.41743,17.01065,16.87357,2.587654,0.02697724,0.006656381,0.005891573,0.005937027,0.01525936,0.1650759,0.1163094,0.02197032,27.5085,6.578794,AIS,3
587739377779212433,1953,53358,380,151.299,30.92299,17.94977,18.97703,17.99225,17.62356,17.34126,17.22179,20.06,19.95236,18.88158,17.92202,17.57262,17.30264,17.1944,2.674747,0.02825928,0.007402622,0.006601298,0.00763966,0.0186587,0.1938115,0.136081,0.01830131,20.3111,5.603382,AIS,3
588023669172535397,2611,54477,171,185.8785,19.81733,18.10526,19.3123,18.19623,17.65999,17.33064,17.17041,20.2479,20.53465,19.12997,18.06207,17.56269,17.25686,17.1181,3.149304,0.0398946,0.007266993,0.00828609,0.008798569,0.01743397,0.2840233,0.2258568,0.03535238,19.6876,3.823631,AIS,3
587741533855678486,2358,53797,361,161.4449,28.72895,17.91241,19.26528,18.08852,17.64394,17.26533,17.15794,20.93767,20.11877,19.13825,17.99506,17.57615,17.21393,17.12149,3.223094,0.0325459,0.007005366,0.006242496,0.006965547,0.01488203,0.2972628,0.113652,0.02473672,19.4762,3.653332,AIS,3
587728918985244778,607,52368,97,218.9893,60.86649,18.06347,18.5848,17.61542,17.39402,17.1793,17.08826,19.4687,19.10316,18.52897,17.57434,17.36423,17.15671,17.07225,3.417984,0.0222633,0.00829621,0.006890998,0.007315008,0.02151049,0.143235,0.07932003,0.01066815,19.8931,7.581947,AIS,3
587741421632422317,2266,53679,315,118.7065,14.65194,17.84452,19.05587,17.90872,17.52136,17.25447,17.13398,20.47877,19.69199,18.88186,17.78068,17.4285,17.18405,17.08405,3.029904,0.03153687,0.005777954,0.005762814,0.006068456,0.01819081,0.1683215,0.09337606,0.03288769,27.9223,6.451939,AIS,3
588023670240182387,2495,54175,609,171.0544,20.18627,18.01537,18.79413,17.85332,17.52521,17.22983,17.16425,19.6516,19.41451,18.69887,17.78323,17.47437,17.19128,17.13692,2.973247,0.02457856,0.01008992,0.006796551,0.006778076,0.01554631,0.1141727,0.05011479,0.01836464,20.4335,9.511905,AIS,3
587735343717286371,1296,52962,253,124.6021,6.118592,17.31083,19.81532,18.13151,17.356,17.00942,16.74648,22.82401,21.90067,19.69488,18.04289,17.29173,16.96068,16.71192,2.246334,0.04192291,0.006472708,0.005292935,0.005506592,0.01087415,0.4567494,0.2607771,0.02348537,27.4126,2.377671,AIS,3
587732578309046501,999,52636,481,158.3495,6.842967,18.21899,18.88783,17.88996,17.55159,17.27155,17.11016,19.67816,19.47054,18.74792,17.78702,17.47692,17.21494,17.07002,3.437189,0.03330572,0.009726491,0.007213774,0.009931609,0.02109152,0.1857036,0.10315,0.02674568,17.6275,5.848028,AIS,3
587732591718629426,957,52398,624,196.2358,60.19012,17.5974,18.93197,17.84864,17.34715,16.98454,16.83755,19.86051,19.5138,18.82733,17.77165,17.29131,16.94219,16.80753,3.292354,0.02664966,0.006528722,0.005311802,0.005909685,0.0131192,0.1688273,0.09521458,0.02020961,24.297,6.432611,AIS,3
587737808493478210,1737,53055,91,117.5482,45.00968,17.42818,19.05979,17.94373,17.38354,16.96827,16.72201,21.05675,20.36078,18.84827,17.7881,17.27066,16.88268,16.66132,2.715157,0.03151939,0.006455565,0.005962573,0.005563643,0.012473,0.1978653,0.1149502,0.04069536,24.6771,5.488582,AIS,3
587742902331048092,2605,54484,146,200.851,16.41361,18.09392,18.95227,18.11884,17.72837,17.39963,17.34707,19.99888,19.76938,18.8296,18.02858,17.66291,17.35,17.31187,3.199618,0.03145976,0.007223896,0.006859093,0.00705968,0.01912354,0.175148,0.05927181,0.02397463,22.2309,6.200469,AIS,3
587741816774328630,2429,53799,468,131.3071,15.58373,18.20468,19.77098,18.40986,17.73482,17.34432,17.09006,21.8324,21.27407,19.6271,18.304,17.65804,17.2861,17.04878,3.352701,0.0692306,0.01240148,0.007735334,0.007608773,0.02200201,0.4573631,0.305394,0.02810756,16.9222,2.374481,AIS,3
587731187279265992,389,51795,459,3.73327,0.7311351,17.58252,20.07445,18.3526,17.48652,17.04979,16.75418,22.47144,22.39175,19.94929,18.2605,17.41973,16.99914,16.71827,3.147316,0.0635538,0.01091082,0.006208031,0.006569994,0.01408775,0.4426368,0.3451784,0.02425592,20.8842,2.453479,AIS,3
587738067272073386,1874,54452,522,129.7081,61.49551,17.98681,19.82732,18.59515,17.95871,17.52157,17.31304,20.91681,21.17986,19.46291,18.32702,17.76424,17.37411,17.20849,2.972327,0.05607088,0.009158161,0.007783426,0.007541854,0.02575848,0.2973428,0.1819985,0.07072964,18.44,3.65235,AIS,3
587739407339618515,2171,53557,324,237.617,23.06605,19.10481,18.8058,18.09084,18.44764,18.1202,18.33277,18.9074,18.99905,18.51445,17.87647,18.29216,18.0023,18.24918,3.184185,0.02893979,0.008307057,0.01223574,0.01394798,0.05733147,0.0894357,0.05703729,0.05639349,11.8338,12.1428,AIS,3
588011218602688598,791,52435,518,222.2689,57.04305,17.19875,18.26469,17.17302,16.7452,16.43309,16.26772,19.78674,19.18771,18.18278,17.11275,16.70149,16.39995,16.24422,3.490542,0.01842671,0.004185658,0.003948541,0.004084916,0.01117475,0.1636526,0.08752678,0.01609677,30.2562,6.636006,AIS,3
587726877268902239,1178,52825,92,326.6339,-8.788238,17.16533,18.78756,17.54586,16.95179,16.58515,16.34695,19.89616,19.62075,18.58102,17.39388,16.84156,16.50157,16.28769,2.89974,0.02758753,0.005941103,0.004760957,0.004925971,0.01077881,0.1328706,0.09066843,0.04044069,29.3241,8.173364,AIS,3
587734891681480786,1230,52672,81,184.9019,8.96471,18.17879,19.13412,18.16615,17.81968,17.50417,17.44908,20.55028,19.75474,19.02376,18.08494,17.76079,17.45951,17.41741,3.161954,0.03056885,0.007921262,0.008474398,0.008782144,0.02468487,0.2569077,0.1161911,0.02129714,18.35,4.2272,AIS,3
587742575370829889,2613,54481,43,190.3799,18.76312,17.87251,19.6525,18.24475,17.54618,17.16604,16.90072,21.71081,21.12607,19.54433,18.16516,17.48846,17.12227,16.86969,3.324721,0.05567703,0.00995466,0.007509429,0.008106557,0.01686118,0.4738173,0.2704253,0.02099095,22.7331,2.292022,AIS,3
588017569236779025,1616,53169,205,188.893,11.32408,18.4602,18.59443,17.84518,17.90245,17.64562,17.73911,19.0885,18.9118,18.4434,17.73406,17.82185,17.58451,17.69577,2.683795,0.02004877,0.006162704,0.007003243,0.007736734,0.02299866,0.1121642,0.06461025,0.02821236,16.4924,9.682231,AIS,3
587735696985948323,1322,52791,510,207.1467,56.07875,17.75445,19.57018,18.28489,17.58771,17.09648,16.88976,21.69244,21.40011,19.51351,18.24319,17.55746,17.07355,16.8735,3.47651,0.04226845,0.007612525,0.006124606,0.006359952,0.01390159,0.484201,0.2948239,0.01052753,17.3901,2.24287,AIS,3
587742576991994042,2759,54534,113,215.8008,17.45453,18.10674,19.61839,18.31281,17.75157,17.43184,17.21321,20.63524,20.42118,19.50147,18.22679,17.68918,17.38453,17.17967,2.897688,0.06361131,0.009181843,0.01020773,0.008320053,0.0239063,0.2757858,0.1906464,0.02248508,18.4226,3.937839,AIS,3
588017705068462141,1599,53089,442,157.6673,12.23206,17.92524,19.35956,18.20182,17.69369,17.28915,17.09006,20.09432,20.42233,19.19175,18.07835,17.60414,17.22125,17.04191,3.246582,0.04497796,0.007761681,0.00722353,0.007445159,0.01723423,0.2087912,0.1050317,0.03216084,17.1451,5.201369,AIS,3
587739828199227537,2119,53792,427,209.0466,25.59633,18.37854,19.40918,18.17461,17.74817,17.455,17.28604,21.07396,20.36961,19.31847,18.10787,17.69976,17.41829,17.26002,3.441532,0.05313661,0.007353527,0.007271219,0.007706631,0.02667633,0.3521821,0.1983307,0.01764891,15.8614,3.083632,AIS,3
587742774566453353,2604,54484,493,198.5816,17.24059,17.92817,19.46959,18.2529,17.70946,17.31917,17.16619,21.15409,20.7215,19.35861,18.17125,17.65024,17.27427,17.13435,2.971478,0.04952972,0.008049856,0.007440632,0.00779328,0.02366886,0.3568492,0.1101298,0.02158627,21.8277,3.043303,AIS,3
588015509270823087,389,51795,394,3.370792,0.04184065,17.02882,19.30644,17.6227,16.83955,16.43666,16.1686,21.59868,21.00702,19.15655,17.51241,16.75956,16.376,16.12559,3.469002,0.04768613,0.006018244,0.004907398,0.004930678,0.01200545,0.2633305,0.1529288,0.02864781,29.7707,4.124095,AIS,3
587731873922351266,890,52583,372,118.5502,32.63406,17.2892,18.44396,17.42643,16.95287,16.5549,16.38509,20.31005,19.53941,18.09179,17.1673,16.76494,16.41239,16.28406,3.48983,0.02034749,0.004640941,0.004375316,0.004331938,0.01139541,0.2297938,0.06374688,0.06921256,33.1768,4.725977,AIS,3
587741817321619634,2366,53741,394,155.4341,22.6582,17.97112,19.82096,18.32976,17.62495,17.22591,16.98402,22.18081,22.71629,19.71972,18.25526,17.57091,17.18494,16.95497,3.228666,0.05316532,0.008129717,0.006422419,0.006976993,0.01441507,0.4094506,0.5123285,0.02011434,20.7798,2.652334,AIS,3
587739608085758076,1974,53430,312,172.1541,31.13588,17.87716,18.79766,17.79477,17.484,17.2041,17.08496,19.60046,19.50261,18.70453,17.72625,17.4343,17.16641,17.05824,3.11152,0.02768056,0.005954081,0.006324442,0.006114676,0.01654415,0.1366552,0.102273,0.01815129,24.8486,7.94701,AIS,3
587739811035677016,2196,53534,640,241.5375,16.40833,17.77742,19.01033,18.03901,17.62281,17.26562,17.12381,20.73107,20.00419,18.8037,17.88697,17.51254,17.18201,17.06453,2.401438,0.02919885,0.007123109,0.008075588,0.007163326,0.02034293,0.2243391,0.08863521,0.04093909,19.2391,4.840886,AIS,3
587741392646438983,2297,53738,358,144.1098,26.67802,17.93036,19.21906,18.06133,17.51886,17.12658,16.99455,20.97709,20.25781,19.09921,17.97314,17.4549,17.07808,16.96017,3.110616,0.038259,0.006651171,0.005944395,0.006423682,0.01674078,0.216312,0.1203925,0.02323719,20.3358,5.020526,AIS,3
587739648077136037,2294,53733,266,141.9099,25.34355,17.86487,19.26983,18.24907,17.71173,17.33435,17.17847,21.8138,20.4987,19.15,18.1609,17.64779,17.28586,17.14409,2.666051,0.0373965,0.007795722,0.007185955,0.006551206,0.01932742,0.4197212,0.1004972,0.02346697,33.1868,2.587432,AIS,3
587736542554554429,1810,53794,494,213.897,8.784162,18.16815,18.96778,18.16794,17.9652,17.6182,17.54268,20.07923,19.61825,18.8269,18.06429,17.89002,17.5612,17.50226,2.287741,0.02847643,0.006801188,0.007293643,0.007487595,0.02304653,0.2016766,0.07170684,0.0275014,20.801,5.384858,AIS,3
587724197202690160,419,51812,58,11.95237,13.76548,17.64549,19.55044,18.18702,17.47245,17.09111,16.80594,21.8675,20.78271,19.22679,17.94888,17.29973,16.96015,16.71308,3.224126,0.04007885,0.008292248,0.006164871,0.006294311,0.01433436,0.3532313,0.2205628,0.06415782,25.0199,3.074473,AIS,3
587733398114468232,1691,53260,152,253.6814,27.09371,17.631,19.21212,18.00183,17.39311,16.97294,16.75989,21.75926,20.87646,18.76612,17.67366,17.1551,16.79247,16.63193,3.292425,0.03959822,0.01241918,0.006613964,0.006649863,0.01713837,0.3871562,0.1576545,0.0905419,23.3434,2.805069,AIS,3
587739646200316027,2341,53738,450,147.581,25.90156,17.78831,19.06474,17.90159,17.41372,17.02926,16.85575,20.17416,19.84252,18.95048,17.81752,17.35275,16.98302,16.82297,3.208093,0.03079254,0.007426027,0.006527548,0.006639587,0.01541581,0.1539328,0.08880656,0.0222594,28.0059,7.055028,AIS,3
588018055123960063,1683,53436,239,242.6314,34.21376,17.94964,18.94387,17.86985,17.40442,17.10819,16.92427,19.90392,19.7742,18.85132,17.80175,17.35503,17.07074,16.89772,3.070968,0.03339397,0.01218826,0.007408116,0.006155732,0.01594891,0.1752662,0.0974275,0.01771901,19.3166,6.19629,AIS,3
587728905025093948,755,52235,6,116.7496,31.55684,17.86577,20.22968,18.65901,17.9167,17.49468,17.23129,21.1496,21.47238,19.91519,18.42761,17.74887,17.36742,17.14106,2.661904,0.06755843,0.009185382,0.00820168,0.00803572,0.0174196,0.3091512,0.1676706,0.06127062,16.0809,3.512844,AIS,3
587738372207018385,1922,53315,530,121.2343,20.48273,17.77883,19.61035,18.44798,17.82713,17.41469,17.17554,21.56607,20.73953,19.43156,18.31642,17.73172,17.34234,17.12424,2.338115,0.0405531,0.008005398,0.006724219,0.006664381,0.01995677,0.3497784,0.1978082,0.03454113,20.1222,3.104823,AIS,3
587739607553474677,2004,53737,17,184.3719,31.38043,17.83,18.56029,17.59101,17.24419,16.92773,16.8651,19.59629,19.30141,18.4743,17.52774,17.1983,16.89293,16.84042,3.14994,0.02176891,0.006625955,0.006075886,0.00677038,0.0164368,0.1375869,0.08946896,0.01649894,27.3664,7.893193,AIS,3
587735347492945971,1750,53358,64,165.0163,13.36394,17.43374,19.28953,17.77978,17.19999,16.7886,16.55957,21.47304,20.71364,19.20592,17.71826,17.15537,16.75476,16.53559,3.308574,0.03665625,0.005707797,0.005084569,0.004849323,0.01156503,0.376166,0.145131,0.01639052,23.0164,2.887023,AIS,3
587742576450666647,2642,54232,170,205.1418,18.53261,17.31923,19.69604,18.07592,17.26299,16.75562,16.42981,21.74979,21.00154,19.5808,17.99113,17.20149,16.70898,16.39675,3.154441,0.05662127,0.007828265,0.006255061,0.005639474,0.01170851,0.4402626,0.2541151,0.02289863,25.0328,2.46671,AIS,3
588298663043334327,1465,53082,158,206.2376,45.45645,18.06135,19.38431,18.18671,17.66536,17.36364,17.12119,21.08379,20.37664,19.27453,18.10594,17.60678,17.31922,17.08969,3.432291,0.04048475,0.01086744,0.01005368,0.01303112,0.02424999,0.3127919,0.1571074,0.0214761,17.3916,3.471957,AIS,3
587729160037597285,846,52407,349,188.7985,5.641622,18.04979,19.23685,18.19492,17.74783,17.38016,17.25861,20.50316,20.07375,19.11007,18.10163,17.68017,17.32885,17.22223,2.857052,0.03174638,0.009027525,0.007318231,0.008163089,0.0197027,0.1747299,0.09598767,0.02461743,17.2851,6.215308,AIS,3
587726878351097995,725,52258,142,346.131,-9.620994,17.94899,19.60913,18.40299,17.77927,17.35839,17.0936,21.80454,21.10055,19.38306,18.23665,17.65863,17.26691,17.02874,3.064441,0.05569899,0.01002313,0.008983801,0.009215163,0.02032155,0.3844166,0.2457488,0.04386717,19.5641,2.82506,AIS,3
587742568929886436,2583,54095,563,148.9821,17.05101,18.17845,19.16408,18.02116,17.568,17.24151,17.10328,20.49525,19.95938,18.99483,17.89662,17.47768,17.17302,17.05471,3.401701,0.03880391,0.008632275,0.007320588,0.008883573,0.01993632,0.2249124,0.1483371,0.03222622,23.2165,4.828547,AIS,3
587742060515426557,2433,53820,634,135.6749,14.37413,17.83411,20.45183,18.67048,17.84956,17.45962,17.16537,21.47519,21.72183,20.22059,18.50034,17.72616,17.36605,17.09903,2.949955,0.08010016,0.008929498,0.00677031,0.006397112,0.01397961,0.3718654,0.3006032,0.04511115,19.6306,2.920412,AIS,3
587725993577480266,632,52071,598,255.3288,38.84911,17.61328,18.43115,17.54611,17.1699,16.85455,16.73103,19.53808,19.18667,18.30806,17.45554,17.10422,16.80474,16.69571,3.195051,0.01867331,0.005051318,0.004864643,0.005233186,0.01437184,0.1486488,0.06107371,0.02392119,26.1748,7.305811,AIS,3
587727178456498232,658,52146,17,16.30603,-10.62798,19.36933,19.2622,18.56032,18.78315,18.41834,18.58984,19.74191,19.64954,19.09067,18.43411,18.69161,18.34893,18.54063,2.652874,0.04141152,0.009375054,0.01473477,0.01546019,0.0723111,0.1319733,0.07840666,0.03222122,8.6443,8.228939,AIS,3
587733432995741719,1343,52790,290,251.5117,30.03846,18.2521,19.08132,18.04522,17.71496,17.43311,17.29618,19.86766,19.63473,18.88962,17.90417,17.61266,17.35554,17.24118,3.269781,0.03590648,0.006460465,0.006829116,0.007870922,0.02771736,0.1715269,0.08024194,0.03734806,14.9516,6.331367,AIS,3
587730022253920523,1827,53531,114,217.7754,6.090372,18.69099,19.15708,18.42435,18.23335,17.9297,17.91732,19.84081,19.64961,18.99876,18.30785,18.14886,17.86563,17.8719,3.190223,0.03189357,0.008267874,0.008725248,0.009091156,0.03029655,0.1579325,0.07250558,0.03072185,13.6929,6.876353,AIS,3
587732583130857527,952,52409,447,172.8186,60.20823,19.10561,19.278,18.75728,18.82541,18.47621,18.52931,19.68053,19.46664,19.20174,18.70117,18.78471,18.44535,18.50743,2.228449,0.02936608,0.009269276,0.01133493,0.01274252,0.03364073,0.1661477,0.1037636,0.01495975,9.89611,6.536352,AIS,3
587741828045668413,2481,54086,154,163.0036,22.48975,17.19363,18.51398,17.40589,16.84609,16.48177,16.26951,19.79064,19.41034,18.42937,17.34363,16.80093,16.44753,16.24523,3.344133,0.02112922,0.005593604,0.004580699,0.004809144,0.009681885,0.133892,0.06457137,0.0165979,37.0086,8.111012,AIS,3
