#lambda       q_CCM       q_CAL       q_HZ1       q_HZ2       q_HZ3       q_HZ4       q_HZ5       q_GD1       q_GD2       q_GD3
 1242.0     3.37509     2.90366     3.32286     3.09755     3.60916     6.20294     2.90366     6.23146     4.02032     3.36835
 1243.0     3.37026     2.90171     3.32000     3.09445     3.60415     6.19612     2.90171     6.22569     4.01726     3.36856
 1244.0     3.36544     2.89976     3.31714     3.09136     3.59916     6.18930     2.89976     6.21992     4.01421     3.36877
 1245.0     3.36062     2.89782     3.31429     3.08828     3.59419     6.18249     2.89782     6.21416     4.01116     3.36897
 1246.0     3.35582     2.89588     3.31143     3.08521     3.58924     6.17567     2.89588     6.20841     4.00812     3.36918
 1247.0     3.35102     2.89396     3.30857     3.08216     3.58431     6.16885     2.89396     6.20267     4.00508     3.36938
 1248.0     3.34623     2.89204     3.30571     3.07912     3.57940     6.16203     2.89204     6.19694     4.00205     3.36959
 1249.0     3.34145     2.89012     3.30286     3.07609     3.57451     6.15521     2.89012     6.19121     3.99902     3.36980
 1250.0     3.33668     2.88822     3.30000     3.07307     3.56965     6.14840     2.88822     6.18550     3.99600     3.37000
 1251.0     3.33210     2.88632     3.29833     3.07006     3.56480     6.14158     2.88632     6.17980     3.99298     3.37020
 1252.0     3.32737     2.88442     3.29667     3.06707     3.55997     6.13476     2.88442     6.17410     3.98997     3.37041
 1253.0     3.32266     2.88254     3.29500     3.06409     3.55516     6.12794     2.88254     6.16841     3.98696     3.37061
 1254.0     3.31798     2.88066     3.29333     3.06111     3.55037     6.12112     2.88066     6.16274     3.98396     3.37082
 1255.0     3.31332     2.87878     3.29167     3.05815     3.54560     6.11430     2.87878     6.15707     3.98096     3.37102
 1256.0     3.30869     2.87691     3.29000     3.05520     3.54085     6.10749     2.87691     6.15141     3.97796     3.37122
 1257.0     3.30408     2.87505     3.28833     3.05226     3.53612     6.10067     2.87505     6.14576     3.97497     3.37143
 1258.0     3.29950     2.87320     3.28667     3.04934     3.53141     6.09385     2.87320     6.14012     3.97199     3.37163
 1259.0     3.29494     2.87135     3.28500     3.04642     3.52672     6.08703     2.87135     6.13449     3.96901     3.37183
 1260.0     3.29040     2.86951     3.28333     3.04352     3.52205     6.08021     2.86951     6.12886     3.96603     3.37203
 1261.0     3.28589     2.86767     3.28167     3.04062     3.51739     6.07340     2.86767     6.12325     3.96306     3.37223
 1262.0     3.28140     2.86584     3.28000     3.03774     3.51276     6.06658     2.86584     6.11765     3.96009     3.37243
 1263.0     3.27693     2.86402     3.27833     3.03487     3.50814     6.05976     2.86402     6.11205     3.95713     3.37264
 1264.0     3.27249     2.86220     3.27667     3.03201     3.50355     6.05294     2.86220     6.10646     3.95418     3.37284
 1265.0     3.26807     2.86039     3.27500     3.02916     3.49897     6.04612     2.86039     6.10088     3.95123     3.37304
 1266.0     3.26367     2.85858     3.27333     3.02632     3.49441     6.03930     2.85858     6.09531     3.94828     3.37324
 1267.0     3.25930     2.85678     3.27167     3.02350     3.48987     6.03249     2.85678     6.08975     3.94534     3.37344
 1268.0     3.25495     2.85499     3.27000     3.02068     3.48535     6.02567     2.85499     6.08420     3.94240     3.37363
 1269.0     3.25062     2.85320     3.26833     3.01788     3.48084     6.01885     2.85320     6.07866     3.93946     3.37383
 1270.0     3.24631     2.85142     3.26667     3.01508     3.47636     6.01203     2.85142     6.07290     3.93670     3.37344
 1271.0     3.24203     2.84965     3.26500     3.01230     3.47189     6.00521     2.84965     6.06599     3.93485     3.36989
 1272.0     3.23777     2.84788     3.26333     3.00952     3.46745     5.99840     2.84788     6.05908     3.93299     3.36636
 1273.0     3.23353     2.84611     3.26167     3.00676     3.46302     5.99158     2.84611     6.05219     3.93114     3.36282
 1274.0     3.22931     2.84436     3.26000     3.00401     3.45860     5.98476     2.84436     6.04531     3.92929     3.35930
 1275.0     3.22512     2.84260     3.25833     3.00127     3.45421     5.97794     2.84260     6.03844     3.92744     3.35577
 1276.0     3.22094     2.84086     3.25667     2.99854     3.44983     5.97112     2.84086     6.03158     3.92560     3.35226
 1277.0     3.21679     2.83912     3.25500     2.99581     3.44548     5.96430     2.83912     6.02473     3.92376     3.34875
 1278.0     3.21266     2.83738     3.25333     2.99310     3.44114     5.95749     2.83738     6.01789     3.92192     3.34524
 1279.0     3.20855     2.83565     3.25167     2.99041     3.43681     5.95067     2.83565     6.01107     3.92008     3.34174
 1280.0     3.20447     2.83393     3.25000     2.98772     3.43251     5.94385     2.83393     6.00425     3.91825     3.33825
 1281.0     3.20040     2.83221     3.24833     2.98504     3.42822     5.93703     2.83221     5.99744     3.91642     3.33476
 1282.0     3.19636     2.83050     3.24667     2.98237     3.42395     5.93021     2.83050     5.99065     3.91459     3.33128
 1283.0     3.19233     2.82879     3.24500     2.97971     3.41970     5.92340     2.82879     5.98386     3.91277     3.32780
 1284.0     3.18833     2.82709     3.24333     2.97706     3.41546     5.91658     2.82709     5.97709     3.91095     3.32433
 1285.0     3.18435     2.82539     3.24167     2.97442     3.41125     5.90976     2.82539     5.97032     3.90913     3.32086
 1286.0     3.18038     2.82370     3.24000     2.97179     3.40704     5.90294     2.82370     5.96357     3.90732     3.31740
 1287.0     3.17644     2.82202     3.23833     2.96917     3.40286     5.89612     2.82202     5.95683     3.90550     3.31394
 1288.0     3.17252     2.82034     3.23667     2.96657     3.39869     5.88931     2.82034     5.95010     3.90369     3.31049
 1289.0     3.16862     2.81867     3.23500     2.96397     3.39454     5.88249     2.81867     5.94337     3.90189     3.30705
 1290.0     3.16474     2.81700     3.23333     2.96138     3.39041     5.87567     2.81700     5.93666     3.90008     3.30361
 1291.0     3.16088     2.81533     3.23167     2.95880     3.38630     5.86885     2.81533     5.92996     3.89828     3.30017
 1292.0     3.15704     2.81368     3.23000     2.95623     3.38220     5.86203     2.81368     5.92327     3.89648     3.29674
 1293.0     3.15322     2.81202     3.22833     2.95367     3.37811     5.85521     2.81202     5.91659     3.89469     3.29332
 1294.0     3.14942     2.81037     3.22667     2.95113     3.37405     5.84840     2.81038     5.90992     3.89289     3.28990
 1295.0     3.14564     2.80873     3.22500     2.94859     3.37000     5.84158     2.80873     5.90326     3.89110     3.28649
 1296.0     3.14187     2.80710     3.22333     2.94606     3.36597     5.83476     2.80710     5.89661     3.88931     3.28308
 1297.0     3.13813     2.80546     3.22167     2.94354     3.36195     5.82794     2.80546     5.88997     3.88753     3.27968
 1298.0     3.13441     2.80384     3.22000     2.94103     3.35795     5.82112     2.80384     5.88334     3.88575     3.27628
 1299.0     3.13070     2.80221     3.21833     2.93853     3.35397     5.81430     2.80221     5.87672     3.88397     3.27289
 1300.0     3.12702     2.80060     3.21667     2.93604     3.35000     5.80749     2.80060     5.87012     3.88219     3.26950
 1301.0     3.12335     2.79899     3.21500     2.93356     3.34605     5.80067     2.79899     5.86352     3.88042     3.26612
 1302.0     3.11970     2.79738     3.21333     2.93108     3.34211     5.79385     2.79738     5.85693     3.87865     3.26274
 1303.0     3.11607     2.79578     3.21167     2.92862     3.33819     5.78703     2.79578     5.85035     3.87688     3.25937
 1304.0     3.11246     2.79418     3.21000     2.92617     3.33429     5.78021     2.79418     5.84378     3.87511     3.25600
 1305.0     3.10887     2.79259     3.20833     2.92372     3.33040     5.77340     2.79259     5.83722     3.87335     3.25264
 1306.0     3.10530     2.79100     3.20667     2.92129     3.32653     5.76658     2.79100     5.83068     3.87159     3.24929
 1307.0     3.10174     2.78942     3.20500     2.91887     3.32267     5.75976     2.78942     5.82414     3.86983     3.24593
 1308.0     3.09820     2.78784     3.20333     2.91645     3.31883     5.75294     2.78784     5.81761     3.86808     3.24259
 1309.0     3.09468     2.78627     3.20167     2.91404     3.31501     5.74612     2.78627     5.81109     3.86633     3.23925
 1310.0     3.09118     2.78470     3.20000     2.91165     3.31120     5.73931     2.78470     5.80458     3.86458     3.23591
 1311.0     3.08770     2.78314     3.19833     2.90926     3.30740     5.73249     2.78314     5.79809     3.86283     3.23258
 1312.0     3.08423     2.78158     3.19667     2.90688     3.30362     5.72567     2.78158     5.79232     3.85966     3.22962
 1313.0     3.08079     2.78003     3.19500     2.90451     3.29986     5.71885     2.78003     5.78721     3.85520     3.22700
 1314.0     3.07736     2.77848     3.19333     2.90215     3.29611     5.71203     2.77848     5.78211     3.85075     3.22438
 1315.0     3.07394     2.77694     3.19167     2.89980     3.29238     5.70521     2.77694     5.77702     3.84630     3.22176
 1316.0     3.07055     2.77540     3.19000     2.89746     3.28866     5.69840     2.77540     5.77193     3.84187     3.21915
 1317.0     3.06717     2.77387     3.18833     2.89512     3.28496     5.69158     2.77387     5.76685     3.83744     3.21654
 1318.0     3.06381     2.77234     3.18667     2.89280     3.28127     5.68476     2.77234     5.76178     3.83301     3.21394
 1319.0     3.06047     2.77081     3.18500     2.89048     3.27760     5.67794     2.77081     5.75672     3.82859     3.21134
 1320.0     3.05714     2.76929     3.18333     2.88818     3.27394     5.67112     2.76929     5.75167     3.82418     3.20874
 1321.0     3.05383     2.76777     3.18167     2.88588     3.27030     5.66431     2.76777     5.74662     3.81978     3.20615
 1322.0     3.05054     2.76626     3.18000     2.88359     3.26667     5.65749     2.76626     5.74158     3.81538     3.20356
 1323.0     3.04726     2.76476     3.17833     2.88131     3.26305     5.65067     2.76476     5.73655     3.81099     3.20098
 1324.0     3.04400     2.76325     3.17667     2.87904     3.25946     5.64385     2.76325     5.73153     3.80660     3.19840
 1325.0     3.04076     2.76175     3.17500     2.87678     3.25587     5.63703     2.76175     5.72651     3.80223     3.19582
 1326.0     3.03753     2.76026     3.17333     2.87453     3.25230     5.63021     2.76026     5.72150     3.79786     3.19325
 1327.0     3.03432     2.75877     3.17167     2.87228     3.24875     5.62340     2.75877     5.71650     3.79349     3.19068
 1328.0     3.03113     2.75729     3.17000     2.87004     3.24520     5.61658     2.75729     5.71151     3.78913     3.18811
 1329.0     3.02795     2.75581     3.16833     2.86782     3.24168     5.60976     2.75581     5.70652     3.78478     3.18555
 1330.0     3.02479     2.75433     3.16667     2.86560     3.23817     5.60294     2.75433     5.70154     3.78044     3.18300
 1331.0     3.02165     2.75286     3.16500     2.86339     3.23467     5.59619     2.75286     5.69657     3.77610     3.18044
 1332.0     3.01852     2.75139     3.16333     2.86118     3.23118     5.58944     2.75139     5.69161     3.77177     3.17789
 1333.0     3.01540     2.74993     3.16167     2.85899     3.22771     5.58269     2.74993     5.68665     3.76744     3.17535
 1334.0     3.01230     2.74847     3.16000     2.85681     3.22426     5.57594     2.74847     5.68170     3.76312     3.17281
 1335.0     3.00922     2.74701     3.15833     2.85463     3.22082     5.56919     2.74701     5.67676     3.75881     3.17027
 1336.0     3.00616     2.74556     3.15667     2.85246     3.21739     5.56243     2.74556     5.67183     3.75450     3.16773
 1337.0     3.00310     2.74412     3.15500     2.85030     3.21397     5.55568     2.74412     5.66690     3.75020     3.16520
 1338.0     3.00007     2.74268     3.15333     2.84815     3.21057     5.54893     2.74268     5.66198     3.74591     3.16268
 1339.0     2.99705     2.74124     3.15167     2.84601     3.20719     5.54218     2.74124     5.65707     3.74162     3.16015
 1340.0     2.99404     2.73980     3.15000     2.84387     3.20382     5.53543     2.73980     5.65216     3.73734     3.15763
 1341.0     2.99105     2.73837     3.14833     2.84174     3.20046     5.52868     2.73837     5.64727     3.73307     3.15512
 1342.0     2.98808     2.73695     3.14667     2.83963     3.19711     5.52193     2.73695     5.64238     3.72880     3.15261
 1343.0     2.98512     2.73553     3.14500     2.83751     3.19378     5.51517     2.73553     5.63749     3.72454     3.15010
 1344.0     2.98217     2.73411     3.14333     2.83541     3.19046     5.50842     2.73411     5.63262     3.72029     3.14760
 1345.0     2.97924     2.73269     3.14167     2.83332     3.18716     5.50167     2.73270     5.62775     3.71604     3.14509
 1346.0     2.97633     2.73129     3.14000     2.83123     3.18386     5.49492     2.73129     5.62289     3.71180     3.14260
 1347.0     2.97343     2.72988     3.13833     2.82916     3.18059     5.48817     2.72988     5.61804     3.70756     3.14011
 1348.0     2.97054     2.72848     3.13667     2.82709     3.17732     5.48142     2.72848     5.61319     3.70333     3.13762
 1349.0     2.96767     2.72708     3.13500     2.82502     3.17407     5.47467     2.72708     5.60835     3.69911     3.13513
 1350.0     2.96481     2.72569     3.13333     2.82297     3.17083     5.46791     2.72569     5.60352     3.69489     3.13265
 1351.0     2.96197     2.72430     3.13167     2.82093     3.16761     5.46116     2.72430     5.59869     3.69068     3.13017
